
0,[2.3006232136825564, 9.23188479846845, 0.8428964810749543, 2.7662406537472393, 1.062379367104323, 0.005842123597113661, 0.18863783751502994]
1,[1.9365367328428518, 7.957023109067388, 1.0730930028817234, 3.0776421696036786, 0.9410281368238352, -0.0025272692139443587, 0.2003565056544605]
2,[2.2314579363239186, 8.686849610699323, 0.995715429781475, 3.179434374875491, 0.948519741676102, -0.00854016304196369, 0.2213695438241498]
3,[1.689892717004032, 6.861648510039765, 1.0365581358906653, 2.859795468640121, 0.9732660300796208, -0.002765142383997318, 0.20000339772740172]
4,[1.914665377996834, 8.150889659662337, 0.9558118597938926, 3.008081155512837, 1.0057933080116916, 0.0022899181742183283, 0.19877936518998102]
5,[1.9852440917782606, 7.796607344272447, 1.0096211563553372, 2.942240285102817, 1.0679230301984286, 0.006172697178248204, 0.18352588279526527]
6,[2.1477779672975466, 8.3971629829865, 0.9191390706962641, 2.7927194766619583, 1.0607818752932556, 0.004471398847620516, 0.19388959900712194]
7,[1.9568315710037913, 8.049459010684032, 0.9348679758996027, 3.029708857929368, 1.0537617541142592, 0.0069030847470176945, 0.1850050690859174]
8,[1.9794265799095199, 8.09551058088866, 1.0689659717077675, 3.0502071920102307, 1.0013951080692487, 0.0058605493214254015, 0.18394209479586332]
9,[1.9504803786701954, 7.514372376239535, 0.9310946382186083, 2.9490038213368015, 1.0687154512432007, 0.0006564572613430396, 0.19145860534182613]
10,[1.8576918826099755, 7.170103784254949, 0.9438151382528083, 3.0696188389138763, 0.9990080674832642, -0.00382158179321953, 0.2094138808491719]
11,[2.238747007649907, 9.138303191832202, 1.0678844893297752, 3.0065583844633994, 0.9718502503015352, -0.0002280631494401868, 0.20434918277420902]
12,[2.298213200795485, 8.83567644330083, 0.9512179448953324, 2.9345757204981404, 1.069403790180656, 0.006359264920017009, 0.18527331320875312]
13,[1.954553324289211, 7.907098866367854, 1.0043963294147846, 2.8933590855212494, 1.038960816055635, 0.00027452644379164117, 0.20058966254386357]
14,[2.051856331057288, 7.897206490457634, 0.9345918507834816, 2.8674348260851934, 1.0579336193613966, 0.004478172839247588, 0.18464915010839644]
15,[1.8117906529714423, 7.400296286441232, 1.0237045949156192, 2.9480356014214895, 1.0288236906014763, 0.005708281975495698, 0.18978608381555492]
16,[2.450367274301632, 8.884114486397028, 0.90681575167694, 2.918463129082465, 1.0236836172227777, 0.007106620385232953, 0.18945979521890138]
17,[1.9405267668967245, 8.056883383398578, 1.0594148646226345, 3.0390651675977662, 0.9958672834669823, 0.0033762530817544696, 0.19288856992193873]
